chr1	start1	end1	chr2	start2	end2	pets	chr	start	end	dup_sum_pets	gene_ID_sum_pets	percentage	score	rank_gene	gene	ID	rank_enhancer	enhancer
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329395.2	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329395.2	3	chr17:57949377-57950673
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329396.2	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329396.2	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329396.2	3	chr17:57949377-57950673
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329397.2	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329397.2	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329397.2	3	chr17:57949377-57950673
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329398.2	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329398.2	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329398.2	3	chr17:57949377-57950673
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329399.2	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329399.2	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329399.2	3	chr17:57949377-57950673
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329400.2	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329400.2	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329400.2	3	chr17:57949377-57950673
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329401.2	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329401.2	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329401.2	3	chr17:57949377-57950673
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329402.2	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329402.2	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_001329402.2	3	chr17:57949377-57950673
chr17	79698244	79703904	chr17	79894338	79896296	3	chr17	79680000	79700000	3	3	1	3	7	PYCR1	NM_001330523.2	1	chr17:79894338-79896296
chr11	65317833	65322228	chr11	65624003	65629102	8	chr11	65320000	65325000	8	326	0.0245398773006135	0.196319018404908	8	MUS81	NM_001350283.2	1	chr11:65624003-65629102
chr11	65317833	65322228	chr11	65336603	65345706	46	chr11	65320000	65325000	46	338	0.136094674556213	6.2603550295858	2	EHBP1L1	NM_001351087.2	1	chr11:65336603-65345706
chr11	65148664	65151179	chr11	65317833	65322228	17	chr11	65320000	65325000	17	1165	0.0145922746781116	0.248068669527897	7	SLC25A45	NM_001352381.2	1	chr11:65317833-65322228
chr11	65148664	65151179	chr11	65317833	65322228	17	chr11	65320000	65325000	17	1165	0.0145922746781116	0.248068669527897	7	SLC25A45	NM_001352382.2	1	chr11:65317833-65322228
chr11	65148664	65151179	chr11	65317833	65322228	17	chr11	65320000	65325000	17	1165	0.0145922746781116	0.248068669527897	7	SLC25A45	NM_001352383.2	1	chr11:65317833-65322228
chr11	65148664	65151179	chr11	65317833	65322228	17	chr11	65320000	65325000	17	1165	0.0145922746781116	0.248068669527897	7	SLC25A45	NM_001352384.2	1	chr11:65317833-65322228
chr17	57182740	57184899	chr17	57913978	57927512	6	chr17	57915000	57955000	6	25	0.24	1.44	5	TRIM37	NM_001353082.2	1	chr17:57913978-57927512
chr17	57182740	57184899	chr17	57913978	57927512	6	chr17	57915000	57955000	6	25	0.24	1.44	5	TRIM37	NM_001353083.2	1	chr17:57913978-57927512
chr17	57182740	57184899	chr17	57913978	57927512	6	chr17	57915000	57955000	6	25	0.24	1.44	5	TRIM37	NM_001353084.2	1	chr17:57913978-57927512
chr17	57182740	57184899	chr17	57913978	57927512	6	chr17	57915000	57955000	6	25	0.24	1.44	5	TRIM37	NM_001353085.2	1	chr17:57913978-57927512
chr17	57182740	57184899	chr17	57913978	57927512	6	chr17	57915000	57955000	6	25	0.24	1.44	5	TRIM37	NM_001353086.2	1	chr17:57913978-57927512
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369669.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369670.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369671.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369672.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369673.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369674.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369675.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369676.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369677.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369678.1	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_001369679.1	1	chr17:57969678-57971706
chr11	69985667	69989032	chr11	70115356	70118045	4	chr11	69940000	70030000	4	10	0.4	1.6	3	PPFIA1	NM_001378006.1	1	chr11:70115356-70118045
chr11	70115356	70118045	chr11	70261333	70263526	3	chr11	70050000	70265000	3	10	0.3	0.9	2	PPFIA1	NM_001378006.1	1	chr11:70261333-70263526
chr11	69923666	69927717	chr11	69949104	69951129	5	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378093.1	4	chr11:69949104-69951129
chr11	69923666	69927717	chr11	69957184	69958726	7	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378093.1	2	chr11:69957184-69958726
chr11	69923666	69927717	chr11	69985667	69989032	9	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378093.1	1	chr11:69985667-69989032
chr11	69923666	69927717	chr11	70029165	70031492	6	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378093.1	3	chr11:70029165-70031492
chr11	69923666	69927717	chr11	69949104	69951129	5	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378094.1	4	chr11:69949104-69951129
chr11	69923666	69927717	chr11	69957184	69958726	7	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378094.1	2	chr11:69957184-69958726
chr11	69923666	69927717	chr11	69985667	69989032	9	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378094.1	1	chr11:69985667-69989032
chr11	69923666	69927717	chr11	70029165	70031492	6	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378094.1	3	chr11:70029165-70031492
chr11	69923666	69927717	chr11	69949104	69951129	5	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378095.1	4	chr11:69949104-69951129
chr11	69923666	69927717	chr11	69957184	69958726	7	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378095.1	2	chr11:69957184-69958726
chr11	69923666	69927717	chr11	69985667	69989032	9	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378095.1	1	chr11:69985667-69989032
chr11	69923666	69927717	chr11	70029165	70031492	6	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378095.1	3	chr11:70029165-70031492
chr11	69923666	69927717	chr11	69949104	69951129	5	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378096.1	4	chr11:69949104-69951129
chr11	69923666	69927717	chr11	69957184	69958726	7	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378096.1	2	chr11:69957184-69958726
chr11	69923666	69927717	chr11	69985667	69989032	9	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378096.1	1	chr11:69985667-69989032
chr11	69923666	69927717	chr11	70029165	70031492	6	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378096.1	3	chr11:70029165-70031492
chr11	69923666	69927717	chr11	69949104	69951129	5	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378097.1	4	chr11:69949104-69951129
chr11	69923666	69927717	chr11	69957184	69958726	7	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378097.1	2	chr11:69957184-69958726
chr11	69923666	69927717	chr11	69985667	69989032	9	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378097.1	1	chr11:69985667-69989032
chr11	69923666	69927717	chr11	70029165	70031492	6	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_001378097.1	3	chr11:70029165-70031492
chr17	79473990	79482933	chr17	79688303	79691489	4	chr17	79680000	79700000	7	159	0.0440251572327044	0.308176100628931	10	ACTG1	NM_001614.5	1	chr17:79688303-79691489
chr17	79473990	79482933	chr17	79698244	79703904	3	chr17	79680000	79700000	7	159	0.0440251572327044	0.308176100628931	10	ACTG1	NM_001614.5	2	chr17:79698244-79703904
chr3	187452067	187466753	chr3	188949620	188952824	8	chr3	188925000	189110000	11	575	0.0191304347826087	0.210434782608696	2	BCL6	NM_001706.5	1	chr3:188949620-188952824
chr3	187452067	187466753	chr3	189024494	189030939	3	chr3	188925000	189110000	11	575	0.0191304347826087	0.210434782608696	2	BCL6	NM_001706.5	2	chr3:189024494-189030939
chr13	73628411	73654101	chr13	73654595	73656812	11	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	9	chr13:73654595-73656812
chr13	73628411	73654101	chr13	73664185	73665270	17	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	6	chr13:73664185-73665270
chr13	73628411	73654101	chr13	73710356	73714135	14	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	7	chr13:73710356-73714135
chr13	73628411	73654101	chr13	73736255	73738603	7	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	13	chr13:73736255-73738603
chr13	73628411	73654101	chr13	73740784	73746462	19	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	5	chr13:73740784-73746462
chr13	73628411	73654101	chr13	73746848	73748685	8	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	12	chr13:73746848-73748685
chr13	73628411	73654101	chr13	73767548	73770121	8	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	12	chr13:73767548-73770121
chr13	73628411	73654101	chr13	73773207	73776996	7	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	13	chr13:73773207-73776996
chr13	73628411	73654101	chr13	73789216	73791309	9	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	11	chr13:73789216-73791309
chr13	73628411	73654101	chr13	73822500	73824503	21	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	4	chr13:73822500-73824503
chr13	73628411	73654101	chr13	73825597	73827265	3	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	17	chr13:73825597-73827265
chr13	73628411	73654101	chr13	73839382	73840567	3	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	17	chr13:73839382-73840567
chr13	73628411	73654101	chr13	73856421	73864400	22	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	3	chr13:73856421-73864400
chr13	73628411	73654101	chr13	73899397	73900866	7	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	13	chr13:73899397-73900866
chr13	73628411	73654101	chr13	73907290	73910114	10	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	10	chr13:73907290-73910114
chr13	73628411	73654101	chr13	73912214	73914086	7	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	13	chr13:73912214-73914086
chr13	73628411	73654101	chr13	73926976	73930532	6	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	14	chr13:73926976-73930532
chr13	73628411	73654101	chr13	73938551	73944923	51	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	1	chr13:73938551-73944923
chr13	73628411	73654101	chr13	73796766	73798442	5	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	15	chr13:73796766-73798442
chr13	73628411	73654101	chr13	73802379	73803537	10	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	10	chr13:73802379-73803537
chr13	73628411	73654101	chr13	73804509	73805581	4	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	16	chr13:73804509-73805581
chr13	73628411	73654101	chr13	73813019	73815381	12	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	8	chr13:73813019-73815381
chr13	73628411	73654101	chr13	73977134	73978242	3	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	17	chr13:73977134-73978242
chr13	73628411	73654101	chr13	73995154	73997787	17	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	6	chr13:73995154-73997787
chr13	73628411	73654101	chr13	74000383	74004994	37	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	2	chr13:74000383-74004994
chr13	73628411	73654101	chr13	74021855	74026612	6	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	14	chr13:74021855-74026612
chr13	73628411	73654101	chr13	74038627	74042099	14	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	7	chr13:74038627-74042099
chr13	73628411	73654101	chr13	74055894	74057440	3	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	17	chr13:74055894-74057440
chr13	73628411	73654101	chr13	74070340	74072373	8	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	12	chr13:74070340-74072373
chr13	73628411	73654101	chr13	74116151	74117512	9	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	11	chr13:74116151-74117512
chr13	73628411	73654101	chr13	74118925	74123776	8	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	12	chr13:74118925-74123776
chr13	73628411	73654101	chr13	73947100	73949059	3	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	17	chr13:73947100-73949059
chr13	73628411	73654101	chr13	73953913	73956332	3	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	17	chr13:73953913-73956332
chr13	73628411	73654101	chr13	73958937	73961399	4	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	16	chr13:73958937-73961399
chr13	73628411	73654101	chr13	73973021	73974941	11	chr13	73640000	74130000	387	460	0.841304347826087	325.584782608696	1	KLF5	NM_001730.5	9	chr13:73973021-73974941
chr13	73628411	73654101	chr13	74248100	74249812	3	chr13	74210000	74265000	7	460	0.0152173913043478	0.106521739130435	1	KLF5	NM_001730.5	2	chr13:74248100-74249812
chr13	73628411	73654101	chr13	74250396	74252159	4	chr13	74210000	74265000	7	460	0.0152173913043478	0.106521739130435	1	KLF5	NM_001730.5	1	chr13:74250396-74252159
chr17	79688303	79691489	chr17	79879020	79887403	4	chr17	79680000	79700000	11	25	0.44	4.84	6	MAFG	NM_002359.4	2	chr17:79879020-79887403
chr17	79698244	79703904	chr17	79879020	79887403	7	chr17	79680000	79700000	11	25	0.44	4.84	6	MAFG	NM_002359.4	1	chr17:79879020-79887403
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_002389.4	1	chr1:209599440-209609734
chr11	65317833	65322228	chr11	65377348	65384090	27	chr11	65320000	65325000	27	313	0.0862619808306709	2.32907348242811	3	MAP3K11	NM_002419.4	1	chr11:65377348-65384090
chr17	79667495	79671673	chr17	79688303	79691489	11	chr17	79680000	79700000	19	26	0.730769230769231	13.8846153846154	2	MRPL12	NM_002949.4	1	chr17:79688303-79691489
chr17	79667495	79671673	chr17	79692534	79695094	8	chr17	79680000	79700000	19	26	0.730769230769231	13.8846153846154	2	MRPL12	NM_002949.4	2	chr17:79692534-79695094
chr3	181425425	181448083	chr3	181554926	181569975	19	chr3	181550000	181560000	19	208	0.0913461538461538	1.73557692307692	1	SOX2	NM_003106.4	1	chr3:181554926-181569975
chr3	181425425	181448083	chr3	181619463	181639484	28	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	1	chr3:181619463-181639484
chr3	181425425	181448083	chr3	181576904	181580960	3	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	7	chr3:181576904-181580960
chr3	181425425	181448083	chr3	181600534	181608729	6	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	5	chr3:181600534-181608729
chr3	181425425	181448083	chr3	181615532	181618480	4	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	6	chr3:181615532-181618480
chr3	181425425	181448083	chr3	181663586	181678539	18	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	2	chr3:181663586-181678539
chr3	181425425	181448083	chr3	181640661	181645571	4	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	6	chr3:181640661-181645571
chr3	181425425	181448083	chr3	181646588	181651761	3	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	7	chr3:181646588-181651761
chr3	181425425	181448083	chr3	181654893	181663005	12	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	3	chr3:181654893-181663005
chr3	181425425	181448083	chr3	181680235	181693997	7	chr3	181580000	181710000	85	208	0.408653846153846	34.7355769230769	1	SOX2	NM_003106.4	4	chr3:181680235-181693997
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	RPS6KB1	NM_003161.4	1	chr17:57969678-57971706
chr17	57913978	57927512	chr17	58676896	58681002	3	chr17	57915000	57955000	3	3	1	3	4	PPM1D	NM_003620.4	1	chr17:58676896-58681002
chr11	69985667	69989032	chr11	70115356	70118045	4	chr11	69940000	70030000	4	10	0.4	1.6	3	PPFIA1	NM_003626.5	1	chr11:70115356-70118045
chr11	70115356	70118045	chr11	70261333	70263526	3	chr11	70050000	70265000	3	10	0.3	0.9	2	PPFIA1	NM_003626.5	1	chr11:70261333-70263526
chr3	189347116	189351345	chr3	189554114	189561740	4	chr3	189515000	189565000	4	7	0.571428571428571	2.28571428571429	2	TP63	NM_003722.5	6	chr3:189554114-189561740
chr17	79688303	79691489	chr17	79823211	79832485	5	chr17	79680000	79700000	38	91	0.417582417582418	15.8681318681319	1	ARHGDIA	NM_004309.6	3	chr17:79823211-79832485
chr17	79692534	79695094	chr17	79823211	79832485	7	chr17	79680000	79700000	38	91	0.417582417582418	15.8681318681319	1	ARHGDIA	NM_004309.6	2	chr17:79823211-79832485
chr17	79698244	79703904	chr17	79823211	79832485	26	chr17	79680000	79700000	38	91	0.417582417582418	15.8681318681319	1	ARHGDIA	NM_004309.6	1	chr17:79823211-79832485
chr17	57695535	57699126	chr17	57913978	57927512	13	chr17	57915000	57955000	13	47	0.276595744680851	3.59574468085106	3	CLTC	NM_004859.4	1	chr17:57913978-57927512
chr16	15993154	15995722	chr16	16038680	16045352	8	chr16	15980000	16005000	8	34	0.235294117647059	1.88235294117647	2	ABCC1	NM_004996.4	1	chr16:16038680-16045352
chr11	69516686	69520468	chr11	69985667	69989032	5	chr11	69940000	70030000	5	15	0.333333333333333	1.66666666666667	2	FGF19	NM_005117.3	1	chr11:69985667-69989032
chr11	70089193	70093179	chr11	70242679	70246639	5	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_005231.4	4	chr11:70242679-70246639
chr11	70065838	70067031	chr11	70242679	70246639	4	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_005231.4	5	chr11:70242679-70246639
chr11	69985667	69989032	chr11	70242679	70246639	7	chr11	69940000	70030000	10	104	0.0961538461538462	0.961538461538462	5	CTTN	NM_005231.4	1	chr11:70242679-70246639
chr11	70029165	70031492	chr11	70242679	70246639	3	chr11	69940000	70030000	10	104	0.0961538461538462	0.961538461538462	5	CTTN	NM_005231.4	2	chr11:70242679-70246639
chr11	70242679	70246639	chr11	70261333	70263526	19	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_005231.4	1	chr11:70261333-70263526
chr11	70220148	70221409	chr11	70242679	70246639	12	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_005231.4	2	chr11:70242679-70246639
chr11	70058095	70059955	chr11	70242679	70246639	4	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_005231.4	5	chr11:70242679-70246639
chr11	70079142	70080435	chr11	70242679	70246639	7	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_005231.4	3	chr11:70242679-70246639
chr11	69633799	69637578	chr11	69985667	69989032	3	chr11	69940000	70030000	3	6	0.5	1.5	4	FGF3	NM_005247.4	1	chr11:69985667-69989032
chr11	65317833	65322228	chr11	65666331	65669415	3	chr11	65320000	65325000	3	112	0.0267857142857143	0.0803571428571428	10	FOSL1	NM_005438.5	1	chr11:65666331-65669415
chr11	65317833	65322228	chr11	65624003	65629102	8	chr11	65320000	65325000	8	326	0.0245398773006135	0.196319018404908	8	CFL1	NM_005507.3	1	chr11:65624003-65629102
chr11	65317833	65322228	chr11	65358867	65364018	6	chr11	65320000	65325000	6	63	0.0952380952380952	0.571428571428571	4	KCNK7	NM_005714.2	1	chr11:65358867-65364018
chr17	79698244	79703904	chr17	79848797	79850461	4	chr17	79680000	79700000	4	21	0.19047619047619	0.761904761904762	9	ALYREF	NM_005782.4	1	chr17:79848797-79850461
chr1	209555486	209563790	chr1	209977757	209983907	7	chr1	209500000	209635000	40	307	0.130293159609121	5.21172638436482	2	IRF6	NM_006147.4	2	chr1:209977757-209983907
chr1	209569413	209575336	chr1	209977757	209983907	6	chr1	209500000	209635000	40	307	0.130293159609121	5.21172638436482	2	IRF6	NM_006147.4	3	chr1:209977757-209983907
chr1	209576773	209579475	chr1	209977757	209983907	5	chr1	209500000	209635000	40	307	0.130293159609121	5.21172638436482	2	IRF6	NM_006147.4	4	chr1:209977757-209983907
chr1	209582590	209586267	chr1	209977757	209983907	5	chr1	209500000	209635000	40	307	0.130293159609121	5.21172638436482	2	IRF6	NM_006147.4	4	chr1:209977757-209983907
chr1	209586565	209596104	chr1	209977757	209983907	4	chr1	209500000	209635000	40	307	0.130293159609121	5.21172638436482	2	IRF6	NM_006147.4	5	chr1:209977757-209983907
chr1	209599440	209609734	chr1	209977757	209983907	13	chr1	209500000	209635000	40	307	0.130293159609121	5.21172638436482	2	IRF6	NM_006147.4	1	chr1:209977757-209983907
chr11	65317833	65322228	chr11	65336603	65345706	46	chr11	65320000	65325000	46	338	0.136094674556213	6.2603550295858	2	ZNRD2	NM_006396.3	1	chr11:65336603-65345706
chr11	65317833	65322228	chr11	65678513	65688605	5	chr11	65320000	65325000	5	161	0.031055900621118	0.15527950310559	9	DRAP1	NM_006442.4	1	chr11:65678513-65688605
chr17	79698244	79703904	chr17	79894338	79896296	3	chr17	79680000	79700000	3	3	1	3	7	PYCR1	NM_006907.4	1	chr17:79894338-79896296
chr17	79677723	79681936	chr17	79688303	79691489	9	chr17	79680000	79700000	9	9	1	9	4	SLC25A10	NM_012140.5	1	chr17:79688303-79691489
